user_id,category,total_tweets,relevant_tweets,interest_percent,suggested
1275565801,OLD,74,4,5.40541,no
2147483647,OLD,100,5,5,no
2147483647,WOMEN,93,2,2.15054,no
979953937,WOMEN,89,7,7.86517,no
2147483647,HEALTH,100,1,1,no
36911640,animals,36,2,5.55556,no
2147483647,OLD,92,9,9.78261,yes
193759500,OLD,95,15,15.7895,yes
411958530,OLD,100,2,2,no
1470479262,OLD,66,5,7.57576,no
250231596,OLD,95,6,6.31579,no
929832451,OLD,99,3,3.0303,no
2147483647,WOMEN,100,11,11,yes
374934115,WOMEN,99,7,7.07071,no
771396835,CHILD,94,6,6.38298,no
2147483647,animals,13,1,7.69231,no
2147483647,OLD,100,14,14,yes
2147483647,OLD,89,12,13.4831,yes
285058590,OLD,100,2,2,no
30250553,WOMEN,99,4,4.0404,no
2147483647,WOMEN,99,134,135.354,yes
312989952,HEALTH,79,7,8.86076,yes
379348809,OLD,94,9,9.57447,yes
2147483647,WOMEN,61,5,8.19672,no
622399184,OLD,84,5,5.95238,no
150880080,OLD,66,4,6.06061,no
2147483647,WOMEN,97,12,12.3711,yes
2147483647,WOMEN,72,1,1.38889,no
2147483647,OLD,54,4,7.40741,no
2147483647,CHILD,68,6,8.82353,no
922132994,OLD,54,7,12.963,yes
20100967,animals,198,12,6.06061,no
20100967,WOMEN,198,12,6.06061,no
2147483647,HEALTH,100,5,5,no
2147483647,WOMEN,100,10,10,yes
2147483647,OLD,100,12,12,yes
15217621,HEALTH,100,6,6,no
2147483647,WOMEN,100,6,6,no
2147483647,OLD,90,6,6.66667,no
241514626,HEALTH,76,3,3.94737,no
23229264,OLD,100,2,2,no
331527865,OLD,97,5,5.15464,no
70923331,animals,94,14,14.8936,yes
1887703986,CHILD,84,6,7.14286,no
417143096,CHILD,95,8,8.42105,no
2147483647,HEALTH,100,5,5,no
2147483647,WOMEN,93,9,9.67742,yes
2147483647,animals,54,6,11.1111,yes
2147483647,OLD,100,18,18,yes
1551885157,OLD,91,10,10.989,yes
2147483647,animals,100,1,1,no
24599356,OLD,97,8,8.24742,yes
2147483647,HEALTH,100,9,9,yes
117669028,animals,83,10,12.0482,yes
480548839,WOMEN,98,4,4.08163,no
2147483647,OLD,100,15,15,yes
734723101,OLD,99,5,5.05051,no
2147483647,WOMEN,98,12,12.2449,yes
2147483647,HEALTH,200,14,7,no
606325697,HEALTH,196,14,7.14286,yes
414372185,OLD,100,8,8,yes
1604899274,OLD,74,1,1.35135,no
2147483647,WOMEN,93,11,11.828,yes
1935612434,HEALTH,100,11,11,yes
2147483647,animals,84,7,8.33333,no
25190958,OLD,97,6,6.18557,no
2147483647,WOMEN,45,14,31.1111,yes
489693440,animals,82,3,3.65854,no
27250230,OLD,100,11,11,yes
2147483647,WOMEN,100,11,11,yes
35761982,CHILD,94,4,4.25532,no
18423256,WOMEN,76,17,22.3684,yes
2147483647,OLD,95,7,7.36842,no
2147483647,animals,100,10,10,yes
233683592,OLD,97,5,5.15464,no
2147483647,WOMEN,100,77,77,yes
24456834,OLD,99,4,4.0404,no
842775895,OLD,97,7,7.2165,no
27629891,WOMEN,97,7,7.2165,no
2147483647,HEALTH,77,4,5.19481,no
29045346,OLD,86,7,8.13953,yes
112237105,WOMEN,100,2,2,no
1928085967,animals,93,12,12.9032,yes
1637425543,OLD,99,4,4.0404,no
153878400,WOMEN,100,3,3,no
2147483647,WOMEN,100,67,67,yes
14626892,animals,88,2,2.27273,no
31355025,OLD,100,9,9,yes
287135506,WOMEN,91,7,7.69231,no
483868601,OLD,98,15,15.3061,yes
361420128,WOMEN,93,4,4.30107,no
2147483647,OLD,100,13,13,yes
19038210,OLD,98,7,7.14286,no
280082481,WOMEN,96,14,14.5833,yes
1391011369,WOMEN,22,3,13.6364,yes
181009462,WOMEN,67,6,8.95522,no
2147483647,OLD,98,9,9.18367,yes
80934738,OLD,100,9,9,yes
2147483647,HEALTH,100,6,6,no
1356284520,WOMEN,77,3,3.8961,no
545271761,WOMEN,97,1,1.03093,no
2147483647,WOMEN,92,9,9.78261,yes
2147483647,OLD,79,16,20.2532,yes
594399367,animals,100,7,7,no
2147483647,OLD,100,3,3,no
482732112,HEALTH,82,1,1.21951,no
2147483647,WOMEN,24,5,20.8333,yes
2147483647,animals,81,8,9.87654,yes
2147483647,OLD,99,4,4.0404,no
2147483647,animals,99,7,7.07071,no
1726083348,WOMEN,99,6,6.06061,no
2147483647,WOMEN,65,11,16.9231,yes
1581992540,WOMEN,87,2,2.29885,no
1650996547,WOMEN,87,7,8.04598,no
130931579,WOMEN,96,15,15.625,yes
180055232,OLD,100,5,5,no
2147483647,OLD,73,3,4.10959,no
74192402,OLD,96,15,15.625,yes
2147483647,OLD,96,4,4.16667,no
250731968,WOMEN,80,9,11.25,yes
1669989438,WOMEN,100,7,7,no
2147483647,OLD,95,6,6.31579,no
2147483647,animals,31,1,3.22581,no
2147483647,OLD,60,2,3.33333,no
57009294,HEALTH,98,9,9.18367,yes
2147483647,OLD,200,1,0.5,no
1934490174,OLD,100,1,1,no
2147483647,animals,99,8,8.08081,no
2147483647,animals,100,86,86,yes
123233496,CHILD,77,7,9.09091,no
2147483647,animals,93,6,6.45161,no
2147483647,animals,64,1,1.5625,no
2147483647,WOMEN,100,4,4,no
152781731,OLD,96,13,13.5417,yes
18759415,CHILD,78,5,6.41026,no
2147483647,WOMEN,100,12,12,yes
55795410,OLD,100,13,13,yes
398750117,WOMEN,99,19,19.1919,yes
2147483647,HEALTH,100,6,6,no
2147483647,animals,99,13,13.1313,yes
599403741,OLD,100,2,2,no
2147483647,OLD,100,2,2,no
315584935,CHILD,100,7,7,no
2147483647,OLD,100,2,2,no
262178953,OLD,97,4,4.12371,no
69521125,HEALTH,95,1,1.05263,no
268456900,WOMEN,92,4,4.34783,no
2147483647,OLD,100,12,12,yes
165565949,OLD,28,3,10.7143,yes
2147483647,OLD,100,3,3,no
1615884943,WOMEN,99,24,24.2424,yes
2147483647,WOMEN,100,11,11,yes
2147483647,animals,65,7,10.7692,yes
2147483647,OLD,49,5,10.2041,yes
2147483647,OLD,98,9,9.18367,yes
2147483647,OLD,200,12,6,no
2147483647,WOMEN,200,10,5,no
2147483647,animals,68,5,7.35294,no
2147483647,CHILD,100,8,8,no
2147483647,WOMEN,83,8,9.63855,yes
941326831,OLD,54,4,7.40741,no
2147483647,OLD,47,2,4.25532,no
2147483647,OLD,88,5,5.68182,no
2147483647,OLD,200,58,29,yes
156501752,OLD,100,13,13,yes
574764366,OLD,89,7,7.86517,yes
2147483647,OLD,83,6,7.22892,no
631436852,OLD,93,8,8.60215,yes
2147483647,WOMEN,88,7,7.95455,no
15021827,HEALTH,99,5,5.05051,no
19872464,WOMEN,56,4,7.14286,no
2147483647,OLD,86,5,5.81395,no
184408983,WOMEN,79,9,11.3924,yes
2147483647,WOMEN,33,2,6.06061,no
2147483647,OLD,68,3,4.41176,no
1938077630,WOMEN,56,4,7.14286,no
2147483647,WOMEN,21,2,9.52381,yes
2147483647,HEALTH,98,19,19.3878,yes
2147483647,OLD,100,1,1,no
220635302,OLD,100,22,22,yes
1232098286,WOMEN,72,6,8.33333,no
2147483647,WOMEN,100,10,10,yes
2147483647,OLD,97,4,4.12371,no
2147483647,OLD,100,5,5,no
48547747,OLD,100,2,2,no
2147483647,OLD,100,7,7,no
49505876,OLD,42,6,14.2857,yes
2147483647,OLD,100,1,1,no
2147483647,OLD,100,1,1,no
2147483647,CHILD,93,4,4.30107,no
192801292,animals,40,3,7.5,no
368645004,CHILD,96,7,7.29167,no
1137912427,OLD,100,3,3,no
297428826,OLD,100,10,10,yes
243336120,animals,100,1,1,no
443033172,WOMEN,100,1,1,no
2147483647,OLD,96,4,4.16667,no
2147483647,HEALTH,100,5,5,no
297899244,WOMEN,100,3,3,no
2147483647,OLD,100,11,11,yes
117761821,WOMEN,94,5,5.31915,no
177835919,animals,80,4,5,no
2147483647,OLD,74,9,12.1622,yes
2147483647,OLD,200,3,1.5,no
2147483647,WOMEN,67,4,5.97015,no
2147483647,OLD,16,1,6.25,no
2147483647,HEALTH,81,1,1.23457,no
2147483647,OLD,100,4,4,no
2147483647,WOMEN,94,7,7.44681,no
2147483647,WOMEN,41,4,9.7561,yes
612139536,WOMEN,79,4,5.06329,no
2147483647,animals,95,2,2.10526,no
2147483647,OLD,99,8,8.08081,yes
545357553,HEALTH,99,5,5.05051,no
2147483647,OLD,100,12,12,yes
2147483647,animals,100,7,7,no
10963942,OLD,98,9,9.18367,yes
18451031,animals,93,2,2.15054,no
503455952,WOMEN,92,6,6.52174,no
2147483647,OLD,100,3,3,no
2147483647,CHILD,100,8,8,no
2147483647,OLD,45,8,17.7778,yes
2147483647,OLD,73,5,6.84932,no
2147483647,OLD,93,11,11.828,yes
384373873,HEALTH,96,7,7.29167,yes
2147483647,OLD,100,14,14,yes
509079419,CHILD,96,10,10.4167,yes
2147483647,CHILD,63,4,6.34921,no
2147483647,OLD,89,2,2.24719,no
2147483647,OLD,100,8,8,yes
398692041,WOMEN,198,41,20.7071,yes
232544167,CHILD,99,14,14.1414,yes
2147483647,OLD,100,3,3,no
2147483647,animals,57,1,1.75439,no
798731641,OLD,97,17,17.5258,yes
2147483647,HEALTH,100,4,4,no
2147483647,OLD,82,10,12.1951,yes
2147483647,animals,40,1,2.5,no
2147483647,animals,84,4,4.7619,no
205091893,OLD,84,5,5.95238,no
2147483647,OLD,97,6,6.18557,no
2147483647,OLD,99,13,13.1313,yes
232577900,OLD,98,2,2.04082,no
2147483647,WOMEN,100,7,7,no
28728927,WOMEN,98,11,11.2245,yes
2147483647,WOMEN,54,3,5.55556,no
2147483647,OLD,94,7,7.44681,no
1666389505,OLD,100,9,9,yes
2147483647,OLD,100,1,1,no
612887272,OLD,100,4,4,no
43264491,OLD,99,6,6.06061,no
187283357,WOMEN,34,4,11.7647,yes
15252015,WOMEN,86,13,15.1163,yes
237343057,OLD,100,9,9,yes
2147483647,animals,86,8,9.30233,no
589948604,CHILD,85,4,4.70588,no
290629946,WOMEN,86,2,2.32558,no
437764408,WOMEN,62,4,6.45161,no
43669003,WOMEN,85,11,12.9412,yes
2147483647,WOMEN,100,42,42,yes
1534202910,animals,99,10,10.101,yes
33927725,animals,92,4,4.34783,no
25049056,OLD,200,11,5.5,no
394998875,OLD,100,8,8,yes
2147483647,WOMEN,4,1,25,yes
2147483647,animals,78,5,6.41026,no
36652064,OLD,100,1,1,no
18615244,OLD,93,8,8.60215,yes
16010285,WOMEN,51,3,5.88235,no
311930216,OLD,100,2,2,no
269833953,OLD,100,5,5,no
128798352,OLD,100,23,23,yes
546031711,WOMEN,100,146,146,yes
2147483647,WOMEN,97,3,3.09278,no
31161787,WOMEN,30,2,6.66667,no
419956578,OLD,97,5,5.15464,no
318002015,CHILD,100,14,14,yes
1158683316,OLD,95,7,7.36842,no
2147483647,WOMEN,96,6,6.25,no
164086097,HEALTH,100,90,90,yes
2147483647,WOMEN,71,11,15.493,yes
2147483647,animals,89,18,20.2247,yes
2147483647,OLD,100,6,6,no
2147483647,OLD,100,6,6,no
1101325410,WOMEN,94,8,8.51064,no
21930106,OLD,100,1,1,no
58642725,animals,73,13,17.8082,yes
522516282,OLD,98,1,1.02041,no
2147483647,OLD,74,5,6.75676,no
67391005,HEALTH,91,4,4.3956,no
2147483647,animals,92,5,5.43478,no
1282192231,OLD,93,7,7.52688,no
2147483647,OLD,100,3,3,no
2147483647,WOMEN,58,7,12.069,yes
603880653,WOMEN,86,8,9.30233,yes
2147483647,animals,396,84,21.2121,yes
74967302,OLD,87,13,14.9425,yes
1837095812,animals,89,3,3.37079,no
492316326,HEALTH,100,8,8,yes
2147483647,OLD,94,4,4.25532,no
2147483647,OLD,97,4,4.12371,no
2147483647,animals,200,92,46,yes
2147483647,animals,96,6,6.25,no
15794117,OLD,74,3,4.05405,no
539595601,HEALTH,100,7,7,no
480511700,OLD,41,1,2.43902,no
2147483647,OLD,88,6,6.81818,no
2147483647,animals,76,7,9.21053,no
61741382,WOMEN,86,7,8.13953,no
2147483647,animals,99,10,10.101,yes
2147483647,OLD,100,3,3,no
2147483647,OLD,100,3,3,no
2147483647,HEALTH,70,1,1.42857,no
2147483647,animals,100,5,5,no
2147483647,animals,92,3,3.26087,no
2147483647,animals,100,2,2,no
809918214,WOMEN,99,4,4.0404,no
208768570,animals,31,3,9.67742,yes
1338838591,OLD,100,3,3,no
2147483647,OLD,99,5,5.05051,no
2147483647,WOMEN,95,7,7.36842,no
104049450,OLD,100,11,11,yes
2147483647,OLD,100,4,4,no
971681912,animals,98,7,7.14286,no
2147483647,WOMEN,99,3,3.0303,no
876171846,WOMEN,79,7,8.86076,no
2147483647,animals,99,1,1.0101,no
45038727,WOMEN,58,3,5.17241,no
1600935288,OLD,98,4,4.08163,no
2147483647,WOMEN,91,12,13.1868,yes
2147483647,OLD,93,5,5.37634,no
2147483647,OLD,95,3,3.15789,no
337275491,OLD,94,6,6.38298,no
2147483647,OLD,76,7,9.21053,yes
2147483647,OLD,98,7,7.14286,no
19941109,WOMEN,60,4,6.66667,no
2147483647,WOMEN,100,4,4,no
181427849,WOMEN,97,4,4.12371,no
2147483647,animals,34,1,2.94118,no
2147483647,OLD,1,1,100,yes
559016872,OLD,94,2,2.12766,no
604021152,OLD,61,9,14.7541,yes
1599946382,WOMEN,86,9,10.4651,yes
2147483647,WOMEN,97,10,10.3093,yes
52019316,OLD,85,10,11.7647,yes
2147483647,OLD,100,10,10,yes
216802451,OLD,74,8,10.8108,yes
294283699,animals,66,18,27.2727,yes
2147483647,WOMEN,97,8,8.24742,no
2147483647,WOMEN,55,3,5.45455,no
2147483647,OLD,100,1,1,no
2147483647,WOMEN,100,2,2,no
755736877,animals,100,2,2,no
2147483647,WOMEN,87,9,10.3448,yes
299857717,CHILD,98,22,22.449,yes
2147483647,OLD,87,15,17.2414,yes
2147483647,OLD,99,10,10.101,yes
835246327,OLD,96,68,70.8333,yes
592111506,OLD,68,5,7.35294,no
1080856021,OLD,99,13,13.1313,yes
274705413,OLD,85,4,4.70588,no
48551857,animals,84,5,5.95238,no
111807410,animals,57,4,7.01754,no
2147483647,animals,91,26,28.5714,yes
1940326766,OLD,34,1,2.94118,no
2147483647,CHILD,38,2,5.26316,no
2147483647,CHILD,100,9,9,no
98509945,OLD,188,10,5.31915,no
93115683,HEALTH,99,7,7.07071,no
2147483647,WOMEN,100,11,11,yes
32461677,OLD,58,3,5.17241,no
701056711,WOMEN,94,18,19.1489,yes
186027590,OLD,99,3,3.0303,no
200628628,HEALTH,85,9,10.5882,yes
217723379,OLD,85,7,8.23529,yes
176218085,OLD,74,8,10.8108,yes
112251572,HEALTH,86,3,3.48837,no
35423691,OLD,94,5,5.31915,no
2147483647,OLD,99,6,6.06061,no
83152279,WOMEN,88,7,7.95455,no
252420272,OLD,99,6,6.06061,no
16068932,WOMEN,14,1,7.14286,no
744233970,OLD,99,4,4.0404,no
2147483647,OLD,100,6,6,no
2147483647,WOMEN,100,2,2,no
86235433,animals,99,8,8.08081,no
2147483647,WOMEN,98,23,23.4694,yes
51686076,WOMEN,97,6,6.18557,no
2147483647,WOMEN,100,10,10,yes
2147483647,OLD,96,3,3.125,no
750656624,OLD,100,5,5,no
2147483647,animals,99,8,8.08081,no
2147483647,WOMEN,90,15,16.6667,yes
886397208,WOMEN,91,6,6.59341,no
247711692,OLD,100,9,9,yes
2147483647,CHILD,100,9,9,no
363137298,WOMEN,97,6,6.18557,no
159447476,CHILD,85,12,14.1176,yes
2147483647,WOMEN,100,9,9,no
375773220,animals,87,12,13.7931,yes
17497747,OLD,98,9,9.18367,yes
129669946,OLD,89,1,1.1236,no
758198563,animals,98,11,11.2245,yes
394379881,WOMEN,100,7,7,no
2147483647,animals,166,4,2.40964,no
2147483647,WOMEN,166,4,2.40964,no
112001355,OLD,83,7,8.43373,yes
36580509,animals,77,14,18.1818,yes
91398058,OLD,100,8,8,yes
217945249,WOMEN,99,18,18.1818,yes
1072393874,OLD,21,3,14.2857,yes
1335173599,HEALTH,100,26,26,yes
76642704,OLD,93,4,4.30107,no
257296497,OLD,95,12,12.6316,yes
2147483647,OLD,98,5,5.10204,no
1717335199,WOMEN,98,5,5.10204,no
2147483647,CHILD,99,14,14.1414,yes
47505703,OLD,90,8,8.88889,yes
2147483647,OLD,100,3,3,no
2147483647,OLD,5,2,40,yes
1002614702,WOMEN,96,6,6.25,no
2147483647,OLD,196,26,13.2653,yes
2147483647,OLD,98,7,7.14286,no
945884922,OLD,87,13,14.9425,yes
2147483647,CHILD,100,12,12,yes
190724953,WOMEN,31,7,22.5806,yes
2147483647,OLD,100,12,12,yes
240882716,WOMEN,98,2,2.04082,no
2147483647,animals,68,10,14.7059,yes
2147483647,WOMEN,81,7,8.64198,no
16578706,WOMEN,92,35,38.0435,yes
557862434,CHILD,85,5,5.88235,no
1125696432,WOMEN,96,7,7.29167,no
2147483647,OLD,97,9,9.27835,yes
478092012,animals,76,13,17.1053,yes
307411245,OLD,100,7,7,no
578321883,OLD,82,2,2.43902,no
366717113,OLD,69,12,17.3913,yes
24105840,OLD,68,3,4.41176,no
762416544,OLD,95,5,5.26316,no
865431583,OLD,93,6,6.45161,no
2147483647,OLD,79,9,11.3924,yes
2147483647,OLD,100,13,13,yes
625767627,OLD,94,11,11.7021,yes
74506358,WOMEN,94,9,9.57447,yes
360046324,WOMEN,97,71,73.1959,yes
26946278,WOMEN,90,1,1.11111,no
2147483647,OLD,95,11,11.5789,yes
59488559,OLD,54,2,3.7037,no
2147483647,OLD,100,5,5,no
2147483647,animals,100,4,4,no
2147483647,OLD,100,8,8,yes
2147483647,animals,100,4,4,no
2147483647,WOMEN,100,6,6,no
2147483647,CHILD,100,3,3,no
2147483647,OLD,100,6,6,no
457905094,WOMEN,84,3,3.57143,no
17665712,OLD,27,6,22.2222,yes
943712773,OLD,92,6,6.52174,no
2147483647,OLD,60,12,20,yes
2147483647,OLD,100,4,4,no
1047675403,OLD,94,2,2.12766,no
276664951,animals,79,4,5.06329,no
615853489,CHILD,170,10,5.88235,no
615853489,WOMEN,170,17,10,yes
2147483647,animals,100,7,7,no
29198219,animals,90,12,13.3333,yes
17104654,animals,81,4,4.93827,no
2147483647,WOMEN,90,10,11.1111,yes
2147483647,WOMEN,200,6,3,no
2147483647,animals,190,26,13.6842,yes
2147483647,OLD,100,2,2,no
185187443,WOMEN,78,8,10.2564,yes
39026656,OLD,100,10,10,yes
2147483647,OLD,82,4,4.87805,no
2147483647,CHILD,98,12,12.2449,yes
217737040,animals,87,3,3.44828,no
1388299590,WOMEN,93,9,9.67742,yes
17680748,OLD,84,5,5.95238,no
254436420,OLD,70,2,2.85714,no
1729372182,WOMEN,66,7,10.6061,yes
2147483647,WOMEN,54,8,14.8148,yes
2147483647,WOMEN,93,3,3.22581,no
274558386,HEALTH,83,5,6.0241,no
922788254,WOMEN,96,13,13.5417,yes
2147483647,WOMEN,38,7,18.4211,yes
2147483647,OLD,50,2,4,no
91156451,OLD,90,5,5.55556,no
21733118,animals,84,2,2.38095,no
2147483647,WOMEN,85,9,10.5882,yes
2147483647,CHILD,66,7,10.6061,yes
2147483647,WOMEN,100,10,10,yes
2147483647,OLD,100,4,4,no
2147483647,animals,57,2,3.50877,no
2147483647,OLD,100,12,12,yes
557284645,animals,99,7,7.07071,no
2147483647,OLD,200,18,9,yes
73348571,HEALTH,95,6,6.31579,no
2147483647,HEALTH,42,4,9.52381,yes
15411264,OLD,56,4,7.14286,no
973128337,OLD,85,6,7.05882,no
2147483647,HEALTH,100,16,16,yes
2147483647,animals,100,4,4,no
2147483647,WOMEN,100,17,17,yes
1958111917,OLD,82,8,9.7561,yes
2147483647,WOMEN,100,7,7,no
110537924,WOMEN,80,2,2.5,no
610253073,OLD,96,5,5.20833,no
33018273,animals,99,13,13.1313,yes
2147483647,OLD,87,12,13.7931,yes
2147483647,WOMEN,99,3,3.0303,no
2147483647,CHILD,99,4,4.0404,no
2147483647,OLD,178,8,4.49438,no
2147483647,WOMEN,97,11,11.3402,yes
1657351663,OLD,100,2,2,no
53792518,WOMEN,97,9,9.27835,yes
2147483647,WOMEN,80,3,3.75,no
451794894,OLD,84,11,13.0952,yes
2147483647,WOMEN,74,13,17.5676,yes
2147483647,WOMEN,95,8,8.42105,no
2147483647,OLD,56,2,3.57143,no
289221495,WOMEN,99,7,7.07071,no
2147483647,OLD,98,3,3.06122,no
2147483647,OLD,88,9,10.2273,yes
2147483647,OLD,78,11,14.1026,yes
1651082887,OLD,85,13,15.2941,yes
2147483647,OLD,72,7,9.72222,yes
2147483647,OLD,87,5,5.74713,no
2147483647,OLD,89,5,5.61798,no
2147483647,OLD,65,5,7.69231,no
2147483647,OLD,160,22,13.75,yes
2147483647,OLD,98,10,10.2041,yes
25623574,animals,84,16,19.0476,yes
2147483647,WOMEN,89,16,17.9775,yes
52061068,WOMEN,100,5,5,no
180394021,OLD,82,9,10.9756,yes
2147483647,WOMEN,99,6,6.06061,no
872154817,animals,71,4,5.6338,no
15186837,HEALTH,92,9,9.78261,yes
2147483647,OLD,72,6,8.33333,yes
15422929,animals,97,15,15.4639,yes
2147483647,OLD,81,5,6.17284,no
197217248,OLD,99,5,5.05051,no
1216490502,OLD,92,9,9.78261,yes
464744074,OLD,71,1,1.40845,no
2147483647,animals,288,8,2.77778,no
2147483647,WOMEN,288,4,1.38889,no
190060058,animals,100,8,8,no
68599588,HEALTH,100,13,13,yes
2147483647,animals,100,11,11,yes
312075586,OLD,100,6,6,no
44313316,OLD,100,1,1,no
18517295,OLD,93,5,5.37634,no
264763151,OLD,95,4,4.21053,no
2147483647,animals,198,21,10.6061,yes
134996768,OLD,94,9,9.57447,yes
2147483647,CHILD,100,10,10,yes
317286349,CHILD,51,5,9.80392,yes
1418775942,animals,100,15,15,yes
151425017,WOMEN,91,2,2.1978,no
2147483647,animals,62,21,33.871,yes
1649389128,WOMEN,100,4,4,no
2147483647,OLD,93,5,5.37634,no
2147483647,OLD,300,3,1,no
403929320,HEALTH,90,1,1.11111,no
2147483647,animals,176,22,12.5,yes
84750598,WOMEN,89,2,2.24719,no
2147483647,WOMEN,100,9,9,no
2147483647,WOMEN,100,7,7,no
22166232,WOMEN,29,3,10.3448,yes
98631809,animals,50,1,2,no
475554054,OLD,49,8,16.3265,yes
2147483647,OLD,100,2,2,no
2147483647,animals,100,7,7,no
522106646,OLD,100,5,5,no
1307229008,HEALTH,98,1,1.02041,no
23267806,WOMEN,100,14,14,yes
25611518,animals,48,2,4.16667,no
167121831,WOMEN,93,2,2.15054,no
2147483647,OLD,168,18,10.7143,yes
2147483647,OLD,198,13,6.56566,no
2147483647,WOMEN,198,13,6.56566,no
359943451,animals,97,6,6.18557,no
62011075,animals,98,3,3.06122,no
83863616,OLD,96,1,1.04167,no
2147483647,animals,300,33,11,yes
2147483647,OLD,100,8,8,yes
99845925,OLD,95,6,6.31579,no
116774803,OLD,100,5,5,no
2147483647,OLD,46,1,2.17391,no
1336471646,WOMEN,94,6,6.38298,no
893860670,OLD,89,3,3.37079,no
33995595,WOMEN,96,3,3.125,no
2147483647,WOMEN,96,15,15.625,yes
2147483647,WOMEN,80,5,6.25,no
38137538,CHILD,94,9,9.57447,yes
2147483647,animals,94,3,3.19149,no
2147483647,WOMEN,100,10,10,yes
2147483647,WOMEN,100,7,7,no
2147483647,OLD,68,7,10.2941,yes
2147483647,WOMEN,87,4,4.5977,no
2147483647,CHILD,93,3,3.22581,no
1013994516,animals,84,10,11.9048,yes
594000816,OLD,93,14,15.0538,yes
2147483647,WOMEN,100,5,5,no
2147483647,WOMEN,2,1,50,yes
16418853,CHILD,88,7,7.95455,no
2147483647,WOMEN,100,7,7,no
1240524038,OLD,100,2,2,no
2147483647,animals,85,4,4.70588,no
23177523,HEALTH,100,7,7,no
2147483647,WOMEN,78,6,7.69231,no
2147483647,OLD,89,7,7.86517,yes
838589132,WOMEN,97,3,3.09278,no
19428774,WOMEN,89,5,5.61798,no
2147483647,HEALTH,98,6,6.12245,no
33842619,WOMEN,92,11,11.9565,yes
49979511,HEALTH,100,8,8,yes
36185409,OLD,98,1,1.02041,no
2147483647,HEALTH,79,7,8.86076,yes
434577263,HEALTH,93,4,4.30107,no
2147483647,OLD,90,5,5.55556,no
2147483647,WOMEN,98,10,10.2041,yes
2147483647,OLD,100,9,9,yes
345322808,OLD,87,5,5.74713,no
616307391,HEALTH,82,7,8.53658,yes
550894743,WOMEN,69,1,1.44928,no
1439665556,OLD,96,1,1.04167,no
2147483647,OLD,99,5,5.05051,no
2147483647,CHILD,100,17,17,yes
49137604,animals,97,8,8.24742,no
2147483647,WOMEN,170,16,9.41177,yes
74071251,OLD,96,4,4.16667,no
1167570870,OLD,100,10,10,yes
2147483647,WOMEN,97,6,6.18557,no
2147483647,OLD,93,2,2.15054,no
2147483647,OLD,44,3,6.81818,no
2147483647,WOMEN,97,13,13.4021,yes
2147483647,OLD,96,12,12.5,yes
2147483647,WOMEN,100,6,6,no
19966698,WOMEN,93,8,8.60215,no
1093595864,HEALTH,100,5,5,no
1642001952,animals,92,3,3.26087,no
578062136,animals,66,2,3.0303,no
2147483647,WOMEN,100,12,12,yes
184035979,WOMEN,100,6,6,no
2147483647,OLD,100,6,6,no
605846173,WOMEN,93,7,7.52688,no
618232650,WOMEN,95,17,17.8947,yes
948014508,WOMEN,86,3,3.48837,no
2147483647,WOMEN,69,4,5.7971,no
259860774,OLD,99,8,8.08081,yes
353354517,OLD,99,7,7.07071,no
2147483647,HEALTH,60,2,3.33333,no
121434453,OLD,95,5,5.26316,no
2147483647,animals,91,3,3.2967,no
2147483647,animals,99,4,4.0404,no
19127146,OLD,61,3,4.91803,no
2147483647,animals,33,4,12.1212,yes
2147483647,WOMEN,100,1,1,no
584254817,animals,98,7,7.14286,no
65762098,OLD,81,14,17.284,yes
2147483647,WOMEN,98,9,9.18367,no
177517742,OLD,98,4,4.08163,no
431757594,CHILD,87,6,6.89655,no
2147483647,OLD,100,23,23,yes
1045378304,WOMEN,38,5,13.1579,yes
1365768564,OLD,100,5,5,no
372896212,WOMEN,35,3,8.57143,no
1267749182,OLD,81,2,2.46914,no
227079663,OLD,66,6,9.09091,yes
18243385,OLD,95,7,7.36842,no
1286073547,OLD,82,4,4.87805,no
2147483647,WOMEN,100,6,6,no
2147483647,OLD,100,5,5,no
2147483647,animals,100,13,13,yes
1236898280,WOMEN,100,3,3,no
2147483647,OLD,100,5,5,no
2147483647,WOMEN,100,23,23,yes
573763637,OLD,83,3,3.61446,no
310043443,OLD,78,8,10.2564,yes
319108535,WOMEN,88,6,6.81818,no
2147483647,OLD,96,17,17.7083,yes
2147483647,OLD,72,2,2.77778,no
2147483647,OLD,75,17,22.6667,yes
2147483647,OLD,86,14,16.2791,yes
1264893512,OLD,92,5,5.43478,no
104035896,HEALTH,100,10,10,yes
